SITE_ID,YEAR,VISIT_NO,DATE_COL,LOC_NAME,LAT_DD83,LON_DD83,HUC8
FW08UT061,2009,1,13-Oct-09,Sevier River,38.5167759,-112.2651084,16030003
FW08UT076,2009,1,29-Jul-09,Loco Creek,40.72060852,-109.5943077,14060002
FW08UT097,2009,1,28-May-09,Mill Creek,37.36428866,-112.3426144,15010003
FW08UT064,2009,1,15-Sep-09,Weber River,41.12035675,-111.7657642,16020102
FW08UT112,2009,1,7-Jul-09,Unnamed Stream,40.86653858,-110.9017106,16010101
FW08RUT9089,2009,1,3-Jun-09,Mill Creek,38.47985267,-109.3975269,14030005
FW08RUT9100,2009,1,2-Jun-09,Fish Creek,37.38800049,-109.688429,14080201
FW08RUT9106,2009,1,26-May-09,Short Creek,37.02631316,-112.9449957,15010009
FW08RUT9122,2009,1,28-Jul-09,Ashley Creek,40.53674,-109.6074683,14060002
FW08RUT99260,2009,1,24-Aug-09,East Fork Boulder Creek,38.05296536,-111.4551865,14070005
FW08RUT94520,2009,1,26-Aug-09,Pine Creek,37.97772281,-111.6554867,14070005
FW08RUT94590,2009,1,25-Aug-09,Pine Creek,37.86413427,-111.6365898,14070005
FW08SC001,2009,1,8-Jun-09,East Toxaway Creek,34.74262377,-83.23697625,3060102
FW08SC001,2009,2,16-Jun-09,East Toxaway Creek,34.74262377,-83.23697625,3060102
FW08SC002,2009,1,2-Jun-09,Waccamaw River,33.88390721,-78.78474118,3040206
FW08SC002,2009,2,16-Jun-09,Waccamaw River,33.88390721,-78.78474118,3040206
FW08SC003,2009,1,14-Jun-09,Great Pee Dee River,33.90909471,-79.4402992,3040201
FW08SC003,2009,2,18-Jun-09,Great Pee Dee River,33.90909471,-79.4402992,3040201
FW08SC004,2009,1,13-Jun-09,Wateree River,34.12622084,-80.65031399,3050104
FW08SC005,2009,1,15-Jun-09,Enoree River,34.5704837,-81.77745202,3050108
FW08SC006,2009,1,9-Jun-09,Newman Branch,33.82362461,-80.0680311,3040205
FW08SC006,2009,2,14-Jun-09,Newman Branch,33.82362461,-80.0680311,3040205
FW08SC007,2009,1,5-Jun-09,Lynches River,34.03051233,-79.72312445,3040202
FW08SC010,2009,1,19-Jun-09,Little Pee Dee River,33.77314216,-79.23670098,3040204
FW08SC011,2009,1,7-Jun-09,Little Cane Creek,34.76919749,-83.01151149,3060101
FW08SC012,2009,1,12-Jun-09,Wateree River,33.8932798,-80.62454681,3050104
FW08SC013,2009,1,9-Jun-09,Saluda River,34.64299314,-82.45397174,3050109
FW08SC014,2009,1,3-Jun-09,Maccamaw River,33.56170854,-79.08678599,3040206
FW08SC015,2009,1,8-Jun-09,Savannah River,33.61109176,-82.16242838,3060106
FW08SC016,2009,1,11-Jun-09,South Fork Edisto River,33.47844467,-81.31216787,3050204
FW08UT070,2009,1,4-Jun-09,Pack Creek,38.54468635,-109.5048423,14030005
FW08SC018,2009,1,7-Jun-09,Santee River,33.49951013,-80.10986646,3050112
FW08SC019,2009,1,15-Jun-09,Black Creek,34.2426576,-79.7319277,3040201
FW08SC020,2009,1,12-Jun-09,Broad River,34.13963432,-81.13951333,3050106
FW08SC021,2009,1,10-Jun-09,Saluda River,34.16664832,-81.7738521,3050109
FW08SC022,2009,1,20-Jun-09,Tear Coat Branch,33.76763343,-80.07378961,3040205
FW08SC023,2009,1,28-Jun-09,Pee Dee River,34.47655148,-79.73242182,3040201
FW08SC024,2009,1,17-Jun-09,Waxhaw Creek,34.82652981,-80.81526796,3050103
FW08SC026,2009,1,17-Jun-09,Waccamaw River,33.44769486,-79.17217303,3040206
FW08SC030,2009,1,29-Jun-09,Waccamaw River,33.90001733,-78.85695184,3040206
FW08TX001,2009,1,17-Jul-09,Unknown,30.68545325,-95.20209676,12030202
FW08TX002,2009,1,10-Jul-09,Indian Creek,33.02550094,-96.9194025,12030103
FW08TX006,2009,1,12-Jul-09,Attoyac Bayou,31.95655713,-94.58712139,12020005
FW08TX009,2009,1,14-Jul-09,South Fork Taylor Bayou,29.88779749,-94.36480134,12040201
FW08TX067,2009,1,13-Aug-09,Brady Creek,31.13181739,-99.32020981,12090110
FW08TX104,2009,1,19-Jul-09,South Fork San Gabriel River,30.65449651,-97.92735569,12070205
FW08TX118,2009,1,15-Jul-09,East Carancahua Creek,28.87839635,-96.28716757,12100401
FW08TX119,2009,1,22-Jul-09,Bluff Creek,31.95128099,-99.94792257,12090101
FW08TX124,2009,1,11-Jul-09,Long Creek,32.77924102,-96.55448832,12030106
FW08TX156,2009,1,25-Jul-09,Spring Creek,33.48298305,-97.17612334,12030103
FW08TX165,2009,1,15-Aug-09,Unknown,31.51609563,-95.11218312,12020002
FW08TX168,2009,1,16-Aug-09,Unknown,33.94285725,-98.46428004,11130206
FW08TX172,2009,1,18-Aug-09,Village Creek,32.49662391,-97.35226928,12030102
FW08RTX9001,2009,1,12-Aug-09,Live Oak Creek,30.74403823,-101.6737946,13070008
FW08RTX9010,2009,1,20-Jul-09,Sabinal River,29.66629344,-99.54482106,12110106
FW08RTX10341,2009,1,13-Jul-09,Thickety Creek,30.69598996,-93.81186799,12010005
FW08RTX11553,2009,1,24-Jul-09,Croton Creek,33.30487282,-100.5289924,12050007
FW08RTX12162,2009,1,11-Aug-09,Spring Creek,31.32718566,-100.7455599,12090102
FW08RTX12209,2009,1,18-Jul-09,James River,30.49763684,-99.40268507,12090204
FW08RTX13110,2009,1,22-Jul-09,Independence Creek,30.46093119,-101.8260704,13070010
FW08RTX11237,2009,1,16-Jul-09,East Fork San Jacinto River,30.42558194,-95.12499382,12040103
FW08MS053,2009,2,7-Oct-09,Pascagoula River,30.40424154,-88.58716251,3170006
FW08MS052,2009,1,28-Sep-09,Black Creek,31.09621386,-89.27796462,3170007
FW08MN001,2009,1,20-Jul-09,Little Cannon River,44.50267396,-92.91802676,7040002
FW08MN001,2009,2,27-Aug-09,Little Cannon River,44.50267396,-92.91802676,7040002
FW08MN002,2009,1,10-Aug-09,Black Brook,46.06469644,-93.65978308,7010207
FW08MN002,2009,2,11-Sep-09,Black Brook,46.06469644,-93.65978308,7010207
FW08MN004,2009,1,14-Aug-09,Unnamed Creek,47.3717124,-92.23933698,4010201
FW08MN009,2009,1,20-Aug-09,Cross River,47.69875318,-91.00567563,4010101
FW08MN016,2009,1,14-Jul-09,Big Fork River,48.48513099,-93.72216467,9030006
FW08MN016,2009,2,23-Aug-09,Big Fork River,48.48513099,-93.72216467,9030006
FW08MN023,2009,1,21-Sep-09,South Branch Battle Creek,47.89335758,-94.39085158,9020302
FW08MN032,2009,1,13-Jul-09,Rainy River,48.70305838,-94.33570101,9030004
FW08MN039,2009,1,26-Aug-09,Mississippi River,47.27309657,-93.78416192,7010101
FW08MN041,2009,1,8-Aug-09,Nokasippi River,46.33407651,-94.01816973,7010104
FW08MN043,2009,1,11-Jul-09,Wild Rice River,47.25507906,-96.20331881,9020108
FW08MN045,2009,1,9-Jul-09,Minnesota River,44.94299277,-95.77757323,7020004
FW08MN047,2009,1,22-Sep-09,Unnamed Creek,45.54743517,-93.39001306,7010207
FW08MN050,2009,1,21-Aug-09,Snake River,47.75501859,-91.53362378,9030001
FW08MN056,2009,1,22-Jul-09,Zumbro River,44.23856049,-92.4820842,7040004
FW08MN057,2009,1,9-Aug-09,Mississippi River,46.33312953,-94.23261504,7010104
FW08MN060,2009,1,17-Sep-09,Unnamed Ditch,48.65556412,-94.98697243,9030008
FW08MN061,2009,1,6-Aug-09,Minnesota River,44.55212694,-95.02509853,7020007
FW08MN065,2009,1,23-Jul-09,County Ditch 50,44.51765067,-94.0285755,7020012
FW08MN068,2009,1,21-Jul-09,Ditch No. 6,44.40724327,-93.61883443,7020012
FW08MN070,2009,1,25-Aug-09,Unnamed Creek,48.03552641,-92.90706796,9030002
FW08MN076,2009,1,24-Aug-09,Rat Root River,48.3784576,-93.22725607,9030003
FW08KY007,2009,1,22-Sep-09,Davis Branch,37.82631322,-82.56941904,5070201
FW08KY009,2009,1,18-Sep-09,Upper Devil Creek,37.6645886,-83.56419737,5100201
FW08KY056,2009,1,27-Sep-09,Cypress Creek,37.25037328,-87.24122678,5110006
FW08MN080,2009,1,18-Sep-09,Black River,48.4723867,-93.80259854,9030004
FW08MN093,2009,1,23-Sep-09,County Ditch No. 1,44.20717738,-92.98116751,7040004
FW08MN119,2009,1,15-Sep-09,Clearwater River,47.79805359,-95.38197964,9020305
FW08RMN9018,2009,1,12-Sep-09,Hill River,47.69766703,-95.8357772,9020305
FW08RMN9038,2009,1,15-Aug-09,St. Louis River,47.43979984,-92.14412065,4010201
FW08RMN9064,2009,1,10-Jul-09,Red Lake River,48.04897831,-95.80833922,9020303
FW08RMN9075,2009,1,16-Sep-09,Maple Creek,47.57530265,-96.2789465,9020301
FW08RMN9083,2009,1,17-Jul-09,Moose River,48.07346902,-92.13157776,9030001
FW08RMN9087,2009,1,18-Aug-09,Heartbreak Creek,47.61288267,-90.91875141,4010101
FW08RMN9093,2009,1,16-Jul-09,Stony River,47.65789134,-91.60253288,9030001
FW08RMN9100,2009,1,19-Sep-09,Bearskin Creek,47.8126318,-93.08181365,9030005
FW08MA003,2009,1,15-Sep-09,Merrimack River,42.70063786,-71.21797941,1070006
FW08MA005,2009,1,2-Sep-09,Connecticut River,42.57836393,-72.56957845,1080201
FW08MA009,2009,1,29-Jul-09,Westfield River,42.45575178,-72.88496892,1080206
FW08MA009,2009,2,11-Sep-09,Westfield River,42.45575178,-72.88496892,1080206
FW08MA012,2009,1,2-Oct-09,Housatonic River,42.09010346,-73.32843393,1100005
FW08MA015,2009,1,28-Jul-09,Bottom Brook,42.70916882,-72.45897465,1080201
FW08MA016,2009,1,11-Aug-09,Bennett Brook,42.4251305,-73.08239903,1100005
FW08MA019,2009,1,18-Sep-09,Merrimack River,42.71030134,-71.13398556,1070006
FW08MA021,2009,1,31-Aug-09,Connecticut River,42.60191436,-72.57133268,1080201
FW08MA020,2009,1,5-Oct-09,Connecticut River,42.54418728,-72.56276074,1080201
FW08MA023,2009,1,17-Sep-09,Merrimack River,42.76553136,-71.09351373,1070006
FW08MA026,2009,1,20-Aug-09,Beaver Brook,42.10801297,-70.97865243,1090004
FW08TN003,2009,1,7-Jul-09,Old Town Creek,36.54258907,-83.76627429,6010206
FW08TN009,2009,1,14-Jul-09,Dillard Creek,36.18743206,-89.09896774,8010202
FW08TN012,2009,1,9-Jul-09,Tennessee River,35.1040099,-85.3609047,6020001
FW08TN016,2009,1,20-Jul-09,Hatchie River,35.21055873,-88.92372526,8010208
FW08TN028,2009,1,12-Jul-09,Finger Creek,35.50011678,-88.63773221,8010205
FW08VT019,2009,1,17-Sep-09,Missisquoi River,44.93774049,-72.69973982,2010007
FW08TN032,2009,1,19-Jul-09,Hatchie River,35.35103573,-89.02884356,8010208
FW08TN033,2009,1,15-Jul-09,Obion River,36.18485784,-89.38176934,8010202
FW08TN037,2009,1,21-Sep-09,Wolf River,35.10422261,-89.77036769,8010210
FW08TN039,2009,1,8-Jul-09,Tennessee River,35.75372373,-84.31074126,6010201
FW08TN040,2009,1,11-Jul-09,Elk River,35.14419345,-86.34868717,6030003
FW08TN044,2009,1,20-Sep-09,Unnamed,35.12102357,-89.21058068,8010210
FW08TN051,2009,1,24-Sep-09,Cedar Creek,36.40331428,-84.04829983,6010206
FW08TN068,2009,1,28-Sep-09,Unknown,36.42498764,-88.78780414,8010202
FW08RTN9004,2009,1,19-Sep-09,Cold Creek,35.66345391,-89.8122908,8010100
FW08RTN9005,2009,1,17-Jul-09,Bayou Duchien,36.47512101,-89.30960017,8010202
FW08RTNECO65J05,2009,1,22-Sep-09,Dry Creek,35.03471457,-88.15218803,6030005
FW08RTNECO65E08,2009,1,18-Jul-09,Tributary to Harris Creek,35.62479921,-88.69903917,8010205
FW08RI001,2009,1,19-Aug-09,Unnamed Creek,41.55900329,-71.12898825,1090002
FW08RI001,2009,2,21-Sep-09,Unnamed Creek,41.55900329,-71.12898825,1090002
FW08RI003,2009,2,23-Sep-09,Seekonk River,41.88013818,-71.38130368,1090004
FW08RI004,2009,1,13-Sep-09,Pawcatuck River,41.39354016,-71.84080384,1090005
FW08RI004,2009,2,4-Oct-09,Pawcatuck River,41.39354016,-71.84080384,1090005
FW08RI003,2009,1,30-Aug-09,Seekonk River,41.88013818,-71.38130368,1090004
FW08RI005,2009,1,25-Aug-09,Pawtuxet River,41.71546938,-71.50366696,1090004
FW08RI006,2009,1,23-Aug-09,Blackstone River,41.99035688,-71.49175537,1090003
FW08RI007,2009,1,15-Sep-09,Pawcatuck River,41.41001681,-71.84246962,1090005
FW08RI008,2009,1,22-Sep-09,Pawtucket River,41.42842254,-71.72119442,1090005
FW08RI009,2009,1,26-Aug-09,Pawtuxet River,41.71959598,-71.47102112,1090004
FW08RI010,2009,1,24-Aug-09,Blackstone River,41.97166822,-71.46975255,1090003
FW08RI011,2009,1,14-Sep-09,Pawcatuck River,41.4150221,-71.82559811,1090005
FW08RI012,2009,1,15-Aug-09,Unnamed,41.84804464,-71.78683465,1100001
FW08RI013,2009,1,27-Aug-09,Pawtuxet River,41.75828538,-71.44014266,1090004
FW08RI016,2009,1,11-Oct-09,Wood River,41.50653869,-71.71228438,1090005
FW08RI017,2009,1,17-Aug-09,Unnamed Stream,41.8326705,-71.46914174,1090004
FW08RI017,2009,2,20-Sep-09,Unnamed Stream,41.8326705,-71.46914174,1090004
FW08MN005,2009,1,16-Aug-09,Unnamed River,47.63500014,-92.18746565,4010201
FW08MN006,2009,1,14-Sep-09,Snake River,48.17958194,-96.87947116,9020309
FW08MN008,2009,1,12-Aug-09,County Ditch 10,45.42201615,-92.95561937,7030005
FW08MN010,2009,1,20-Sep-09,South Branch Battle River,47.94126345,-94.5335395,9020302
FW08MN011,2009,1,13-Aug-09,Willow River,46.3712942,-92.60617936,7030003
FW08MN053,2009,1,5-Aug-09,Mississippi River,43.88897244,-91.32205218,7040006
FW08NC001,2009,1,11-Jun-09,Unnamed Creek,36.1118797,-81.51025083,3040101
FW08NC001,2009,2,27-Jun-09,Unnamed Creek,36.1118797,-81.51025083,3040101
FW08NC002,2009,1,12-Jun-09,Elk Hollow Branch,36.09917138,-82.04496954,6010108
FW08NC002,2009,2,28-Jun-09,Elk Hollow Branch,36.09917138,-82.04496954,6010108
FW08NC003,2009,1,16-Jun-09,Sandymush Creek,35.68219607,-82.77898224,6010105
FW08NC008,2009,1,20-Jun-09,Unnamed Creek,35.02466855,-83.696776,6020002
FW08NC010,2009,1,7-Jun-09,Falling Creek,35.38552971,-77.7538446,3020202
FW08NC011,2009,1,3-Jun-09,Dunkers Creek,35.87615762,-80.35988698,3040101
FW08NC012,2009,1,13-Jun-09,Unnamed Creek,35.64379261,-81.74472009,3050101
FW08NC013,2009,1,4-Jun-09,Unnamed Creek,35.16118924,-80.65668257,3040105
FW08NC015,2009,1,16-Jun-09,Richardson Creek,35.0436515,-80.46557952,3040105
FW08AR001,2009,1,23-Jun-09,Locust Creek,36.11038631,-90.4500669,8020203
FW08AR002,2009,1,8-Jul-09,Unnamed,35.00868082,-91.81229884,8020301
FW08AR069,2009,1,14-Jun-09,Band Mill Creek,36.11488649,-91.96699076,11010004
FW08AR112,2009,1,19-May-09,Unnamed,34.70130029,-93.79739102,8040101
FW08AR145,2009,1,22-Jul-09,Unnamed,36.38502921,-90.61339699,11010007
FW08AR146,2009,1,1-Jun-09,Brushy Creek,34.06658058,-93.42375357,8040103
FW08AR148,2009,1,27-May-09,Unnamed,34.31157292,-93.75669461,8040103
FW08AR153,2009,1,15-Jun-09,Unnamed Tributary,36.39792656,-92.37061806,11010006
FW08NC023,2009,1,6-Jun-09,Long Creek,34.58249492,-77.96322004,3030007
FW08NC026,2009,1,19-Jun-09,Martin Creek,35.06056646,-84.0245236,6020002
FW08NC035,2009,1,23-Jun-09,Cape Fear River,34.92336993,-78.79819948,3030005
FW08NC036,2009,1,4-Jun-09,Rocky River,35.39707947,-80.72450223,3040105
FW08NC037,2009,1,22-Jun-09,Cape Fear River,35.17607633,-78.80973674,3030004
FW08NC040,2009,1,14-Jun-09,Little Creek,35.47569844,-81.40958389,3050102
FW08NC044,2009,1,21-Jun-09,Tar River,35.94535286,-77.53263252,3020101
FW08NC046,2009,1,8-Jun-09,Unnamed,35.32025045,-77.02918692,3020202
FW08NC061,2009,1,13-Jun-09,Little Creek,35.6772782,-78.15344211,3020203
FW08NC079,2009,1,10-Jul-09,Duck Creek,35.15303501,-80.60443444,3040105
FW08NC083,2009,1,14-Jul-09,Bryant Swamp,34.53496749,-78.82337584,3040203
FW08NC086,2009,1,24-Jun-09,Rockhouse Creek,35.87880485,-82.07959934,6010108
FW08NC096,2009,1,11-Jul-09,Unnamed Creek,35.97524365,-80.34289834,3040101
FW08NC102,2009,1,25-Jun-09,Ammons Branch,35.83760486,-82.65973335,6010105
FW08NC116,2009,1,14-Jul-09,Unnamed Creek,35.52101673,-80.82677006,3040105
FW08NC117,2009,1,16-Jul-09,Unnamed Creek,35.9453853,-78.84513345,3030002
FW08NC120,2009,1,17-Jul-09,Isinglass Creek,36.22364287,-78.14354525,3020102
FW08NC139,2009,1,13-Jul-09,North Prong Stinking Quarter Creek,35.95160632,-79.59086722,3030002
FW08NC145,2009,1,15-Jul-09,South Prong Stinking Quarter Creek,35.99602428,-79.48811819,3030002
FW08NC158,2009,1,15-Jul-09,Grindle Creek,35.59595339,-77.18278205,3020103
FW08RNC9040,2009,1,25-Jun-09,Colly Creek,34.71077157,-78.45665667,3030006
FW08RNC9085,2009,1,10-Jun-09,Gum Swamp Creek,34.92970407,-79.57290173,3040204
FW08RNC9102,2009,1,9-Jun-09,Island Creek,35.02681061,-77.13455165,3020204
FW08WA029,2008,1,28-Jul-08,Skykomish River,47.84358178,-121.694596,17110009
FW08WA001,2008,1,20-Aug-08,Bracken Creek,48.66937195,-118.5002868,17020004
FW08WA122,2009,1,6-Oct-09,Wishkah River,47.13550231,-123.7768693,17100104
FW08IN001,2009,2,26-Aug-09,Middle Fork Wildcat Creek,40.44300629,-86.44409555,5120107
FW08IN006,2009,1,15-Jul-09,Wabash River,38.642792,-87.61438345,5120113
FW08IN006,2009,2,26-Aug-09,Wabash River,38.642792,-87.61438345,5120113
FW08IN008,2009,1,7-Jul-09,East Fork White River,38.83491245,-86.52325911,5120208
FW08IN008,2009,2,25-Aug-09,East Fork White River,38.83491245,-86.52325911,5120208
FW08IN010,2009,1,25-Aug-09,White River,38.45178374,-87.59800243,5120202
FW08IN011,2009,1,27-May-09,Wabash River,40.86746481,-85.60817962,5120101
FW08IN022,2009,1,14-Jul-09,White River,38.53671497,-87.38234183,5120202
FW08IN024,2009,1,8-Jul-09,East Fork White River,38.74025997,-86.73377178,5120208
FW08IN030,2009,1,30-Jun-09,Vermillion River,39.96892757,-87.47214622,5120109
FW08IN032,2009,1,9-Jul-09,East Fork White River,38.58581973,-86.84835552,5120208
FW08NJ004,2009,1,23-Jun-09,Delaware River,41.27242348,-74.84022117,2040104
FW08NJ004,2009,2,13-Aug-09,Delaware River,41.27242348,-74.84022117,2040104
FW08NJ005,2009,1,7-Jul-09,Raritan River,40.50889787,-74.46614516,2030105
FW08NJ005,2009,2,11-Aug-09,Raritan River,40.50889787,-74.46614516,2030105
FW08NJ007,2009,1,9-Jul-09,Passaic River,40.91250932,-74.18683631,2030103
FW08NJ011,2009,1,8-Jul-09,Passaic River,40.8628988,-74.10744864,2030103
FW08NJ013,2009,1,13-Jul-09,Delaware River,40.45047125,-75.06823166,2040105
FW08NJ016,2009,1,16-Jul-09,South Branch Raritan River,40.50601167,-74.74864283,2030105
FW08RNJ9001,2009,1,14-Jul-09,Wading River,39.61717527,-74.49638373,2040301
FW08RNJ9002,2009,1,15-Jul-09,Skit Branch,39.76682529,-74.67738409,2040301
FW08AR124,2009,1,20-May-09,Unnamed,35.06977126,-94.18830486,11110204
FW08CO023,2009,1,17-Aug-09,Crystal Creek,38.55320856,-107.5189582,14020002
FW08CO032,2009,1,4-Aug-09,South Platte River,40.94131522,-102.3414153,10190018
FW08CO036,2009,1,3-Aug-09,South Platte River,40.39450659,-103.4773327,10190012
FW08CO046,2009,1,10-Aug-09,Colorado River,39.65512779,-107.0671515,14010001
FW08CO047,2009,1,13-Aug-09,South Platte River,39.91225933,-104.8821446,10190003
FW08CO049,2009,1,16-Sep-09,Rio Grande,37.35910031,-105.7663982,13010002
FW08CO055,2009,1,6-Oct-09,North Fork Gunnison River,38.93286215,-107.4000133,14020004
FW08CO059,2009,1,23-Sep-09,Cache La Poudre River,40.67763476,-105.4137229,10190007
FW08CO062,2009,1,20-Aug-09,Colorado River,39.9576387,-106.5497604,14010001
FW08CO066,2009,1,9-Jun-09,Yampa River,40.52190611,-108.2847026,14050002
FW08CO083,2009,1,2-Sep-09,West Dolores River,37.72262415,-108.2352535,14030002
FW08CO125,2009,1,30-Jun-09,Cucharas River,37.58700212,-104.8386308,11020006
FW08CO143,2009,1,8-Sep-09,Darling Creek,39.81050134,-106.0032326,14010001
FW08PA010,2009,1,5-Aug-09,Elk Run,41.7561636,-77.13159564,2050104
FW08PA017,2009,1,4-Aug-09,Tioga River,41.92258419,-77.12922675,2050104
FW08PA019,2009,1,25-Aug-09,Susquehanna River,40.49179727,-76.94812876,2050301
FW08PA021,2009,1,26-Aug-09,Susquehanna River,41.96989579,-76.51191558,2050103
FW08PA038,2009,1,10-Aug-09,Frankstown Branch Juniata River,40.55195044,-78.09301745,2050302
FW08RPA9001,2009,1,1-Sep-09,First Fork Sinnemahoning Creek,41.3426605,-78.0668691,2050202
FW08RPA9002,2009,1,8-Sep-09,Tuscarora Creek,40.34874539,-77.63707884,2050304
FW08RPA9003,2009,1,9-Sep-09,Buffalo Creek,40.46805906,-77.23190762,2050304
FW08CO054,2009,1,21-Sep-09,South Platte River,39.40353901,-105.1696151,10190002
FW08NY003,2009,1,21-Aug-09,Munger Brook,42.96006993,-75.78860842,4140202
FW08NY009,2009,1,12-Jun-09,Unknown,42.79159682,-77.64922263,4130003
FW08NY011,2009,1,13-Jun-09,Shequaga River,42.31506191,-76.95503527,4140201
FW08NY046,2009,1,11-Jun-09,Unknown,42.67849292,-77.70647712,4130003
FW08NY047,2009,1,17-Jul-09,Grass River,44.81864062,-75.10078251,4150304
FW08NY048,2009,1,10-Jun-09,Unknown,42.67598762,-78.59490841,4120103
FW08NY049,2009,1,23-Aug-09,Mohawk River,43.1214576,-75.26332069,2020004
FW08NY051,2009,1,16-Jun-09,Susquehanna River,42.12401229,-75.61379191,2050101
FW08NY052,2009,1,20-Jul-09,Oswegatchie River,44.61612925,-75.40615014,4150302
FW08NY053,2009,1,20-Aug-09,Mohawk River,42.89548278,-74.50933963,2020004
FW08NY055,2009,1,22-Jun-09,Platte Kill,41.59626438,-74.36753041,2020007
FW08NY076,2009,1,24-Aug-09,Little Valley Creek,42.23492446,-78.77276019,5010001
FW08NY081,2009,1,17-Jun-09,Unknown,42.49420173,-75.57194154,2050102
FW08NY084,2009,1,21-Jul-09,Cold Brook,44.49954151,-74.88522362,4150305
FW08NY088,2009,1,14-Aug-09,Unknown,44.65750429,-74.00523763,4150307
FW08RNY9003,2009,1,18-Aug-09,Grass River,44.95413292,-74.83835051,4150304
FW08RNY9006,2009,1,17-Aug-09,Roquette River,44.91539831,-74.89250033,4150305
FW08RNY9001,2009,1,20-Jun-09,Au Sable River,44.56721283,-73.42541641,2010004
FW08PA015,2009,1,10-Sep-09,Clarion River,41.41991563,-78.74775209,5010005
FW08PA015,2009,2,23-Sep-09,Clarion River,41.41991563,-78.74775209,5010005
FW08PA020,2009,1,16-Sep-09,Beaver River,40.93107475,-80.37396331,5030104
FW08OH001,2009,1,20-Jul-09,Tributary to Sugar Run,40.73502038,-81.63657357,5040001
FW08OH002,2009,1,15-Jul-09,Clear Fork Little Muskingum River,39.63169242,-81.1929117,5030201
FW08OH002,2009,2,25-Aug-09,Clear Fork Little Muskingum River,39.63169242,-81.1929117,5030201
FW08OH006,2009,1,1-Sep-09,Tributary to Huron River,41.29205294,-82.59084942,4100012
FW08OH008,2009,1,14-Jul-09,Tar Run,39.99353843,-80.8663124,5030106
FW08OH008,2009,2,10-Sep-09,Tar Run,39.99353843,-80.8663124,5030106
FW08OH011,2009,1,21-Jul-09,Tributary to Little Beaver Creek,40.70662872,-80.79917588,5030101
FW08OH013,2009,1,8-Jul-09,Tributary to Mans Fork,39.74567177,-81.84162068,5040004
FW08OH015,2009,1,16-Sep-09,Coffee Creek,41.79362827,-80.82266286,4110004
FW08OH020,2009,1,18-Aug-09,Tributary to Maumee River,41.19165695,-84.71251739,4100005
FW08OH022,2009,1,26-Aug-09,North Branch West Branch Rocky River,41.15905576,-81.81774467,4110001
FW08OH025,2009,1,21-Jul-09,Tributary to Tappan Lake,40.37314908,-81.21327017,5040001
FW08OH026,2009,1,15-Sep-09,Tributary to Cowles Creek,41.79621406,-80.91776495,4110003
FW08OH029,2009,1,29-Jun-09,Hog Run,39.97946045,-82.38165174,5040006
FW08OH030,2009,1,4-Aug-09,Tribrutary to Muddy Fork,40.75688816,-82.11641169,5040002
FW08OH036,2009,1,18-Aug-09,Tributary to Zielke Ditch,41.06229866,-84.64717646,4100007
FW08OH037,2009,1,5-Aug-09,McDougall Branch,39.38867888,-81.9808512,5030204
FW08OH040,2009,1,24-Aug-09,Tymochtee Creek,40.832791,-83.35952688,4100011
FW08OH044,2009,1,6-Jul-09,Tributary to Blacklick Creek,39.92110818,-82.77330607,5060001
FW08OH050,2009,1,15-Sep-09,Griswold Creek,41.48093317,-81.37629097,4110003
FW08OR003,2009,1,24-Sep-09,West Fork Silver Creek,42.94308132,-121.2591679,17120005
FW08OR012,2009,1,13-Jul-09,Sandy River,45.39535442,-122.1493692,17080001
FW08OR023,2009,1,28-Jul-09,Draw Creek,45.21177266,-121.8471446,17080001
FW08OR023,2009,2,1-Sep-09,Draw Creek,45.21177266,-121.8471446,17080001
FW08OR025,2009,1,14-Sep-09,Snake River,45.57558308,-116.4874891,17060101
FW08OR026,2009,1,14-Jul-09,Crooked River,44.24752634,-120.8594664,17070305
FW08OR028,2009,1,27-Jul-09,Tualatin River,45.4847782,-122.959935,17090010
FW08OR028,2009,2,31-Aug-09,Tualatin River,45.4847782,-122.959935,17090010
FW08OR030,2009,1,23-Sep-09,Sprague River,42.46206361,-121.4688273,18010202
FW08OR041,2009,1,16-Sep-09,Imnaha River,45.74942517,-116.7596127,17060102
FW08OR046,2009,1,22-Sep-09,Sprague River,42.59955311,-121.7616774,18010202
FW08OR055,2009,1,6-Jul-09,Raymond Creek,45.73065392,-122.9295914,17090012
FW08OR056,2009,1,15-Jul-09,Tamarack Creek,44.14124775,-119.2912379,17070201
FW08OR061,2009,1,26-Aug-09,Middle Fork John Day,44.88502149,-119.1490393,17070203
FW08OR064,2009,1,11-Sep-09,Snake River,45.28694496,-116.6722235,17060101
FW08OR065,2009,1,25-Aug-09,Donner und Blitzen River,43.1829002,-118.8780448,17120003
FW08OR066,2009,1,8-Jul-09,Tributary to Lost Creek,43.16780092,-123.6912676,17100305
FW08OR071,2009,1,2-Sep-09,Willamette River,45.55286482,-122.7053804,17090012
FW08OR074,2009,1,24-Aug-09,Deschutes River,43.68772554,-121.686031,17070301
FW08VA003,2009,1,8-Jun-09,Kits Creek,36.93005048,-78.35759661,3010204
FW08VA004,2009,1,29-Jun-09,Beaver Creek,36.78166654,-79.83430458,3010103
FW08VA009,2009,1,11-Jun-09,Reed Creek,37.50907932,-79.38326837,2080203
FW08VA017,2009,1,24-Jun-09,Banister River,36.87645243,-79.06775433,3010105
FW08VA019,2009,1,16-Jul-09,Summerduck Creek,38.39532745,-77.95541584,2080103
FW08VA020,2009,1,25-Jun-09,Banister River,36.76202953,-78.8714182,3010105
